000000 - [0]
000001 - [0]
000002 - [0]
000003 - [0]
000004 - [0]
000005 - [0]
000006 - [0]
000007 - [0]
000008 - [1, 0]
000009 - [1, 0]
000010 - [1, 0]
000011 - [1, 0]
000012 - [1, 0]
000013 - [1, 0]
000014 - [1, 0]
000015 - [1, 0]
000016 - [2, 0]
000017 - [2, 0]
000018 - [2, 0]
000019 - [2, 0]
000020 - [2, 0]
000021 - [2, 0]
000022 - [2, 0]
000023 - [2, 0]
000024 - [3, 0]
000025 - [3, 0]
000026 - [3, 0]
000027 - [3, 0]
000028 - [3, 0]
000029 - [3, 0]
000030 - [3, 0]
000031 - [3, 0]
000032 - [4, 0]
000033 - [4, 0]
000034 - [4, 0]
000035 - [4, 0]
000036 - [4, 0]
000037 - [4, 0]
000038 - [4, 0]
000039 - [4, 0]
000040 - [5, 0]
000041 - [5, 0]
000042 - [5, 0]
000043 - [5, 0]
000044 - [5, 0]
000045 - [5, 0]
000046 - [5, 0]
000047 - [5, 0]
000048 - [6, 0]
000049 - [6, 0]
000050 - [6, 0]
000051 - [6, 0]
000052 - [6, 0]
000053 - [6, 0]
000054 - [6, 0]
000055 - [6, 0]
000056 - [7, 0]
000057 - [7, 0]
000058 - [7, 0]
000059 - [7, 0]
000060 - [7, 0]
000061 - [7, 0]
000062 - [7, 0]
000063 - [7, 0]
032876 - [5, 1, 0, 0, 1, 0]
032877 - [5, 1, 0, 0, 1, 0]
032878 - [5, 1, 0, 0, 1, 0]
032879 - [5, 1, 0, 0, 1, 0]
032880 - [6, 1, 0, 0, 1, 0]
032881 - [6, 1, 0, 0, 1, 0]
032882 - [6, 1, 0, 0, 1, 0]
032883 - [6, 1, 0, 0, 1, 0]
032884 - [6, 1, 0, 0, 1, 0]
032885 - [6, 1, 0, 0, 1, 0]
032886 - [6, 1, 0, 0, 1, 0]
032887 - [6, 1, 0, 0, 1, 0]
032888 - [7, 1, 0, 0, 1, 0]
032889 - [7, 1, 0, 0, 1, 0]
032890 - [7, 1, 0, 0, 1, 0]
032891 - [7, 1, 0, 0, 1, 0]
032892 - [7, 1, 0, 0, 1, 0]
032893 - [7, 1, 0, 0, 1, 0]
032894 - [7, 1, 0, 0, 1, 0]
032895 - [7, 1, 0, 0, 1, 0]
032896 - [0, 2, 0, 0, 1, 0]
032897 - [0, 2, 0, 0, 1, 0]
032898 - [0, 2, 0, 0, 1, 0]
032899 - [0, 2, 0, 0, 1, 0]
032900 - [0, 2, 0, 0, 1, 0]
032901 - [0, 2, 0, 0, 1, 0]
032902 - [0, 2, 0, 0, 1, 0]
032903 - [0, 2, 0, 0, 1, 0]
032904 - [1, 2, 0, 0, 1, 0]
032905 - [1, 2, 0, 0, 1, 0]
032906 - [1, 2, 0, 0, 1, 0]
032907 - [1, 2, 0, 0, 1, 0]
032908 - [1, 2, 0, 0, 1, 0]
032909 - [1, 2, 0, 0, 1, 0]
032910 - [1, 2, 0, 0, 1, 0]
032911 - [1, 2, 0, 0, 1, 0]
032912 - [2, 2, 0, 0, 1, 0]
032913 - [2, 2, 0, 0, 1, 0]
032914 - [2, 2, 0, 0, 1, 0]
032915 - [2, 2, 0, 0, 1, 0]
032916 - [2, 2, 0, 0, 1, 0]
032917 - [2, 2, 0, 0, 1, 0]
032918 - [2, 2, 0, 0, 1, 0]
032919 - [2, 2, 0, 0, 1, 0]
032920 - [3, 2, 0, 0, 1, 0]
032921 - [3, 2, 0, 0, 1, 0]
032922 - [3, 2, 0, 0, 1, 0]
032923 - [3, 2, 0, 0, 1, 0]
032924 - [3, 2, 0, 0, 1, 0]
032925 - [3, 2, 0, 0, 1, 0]
032926 - [3, 2, 0, 0, 1, 0]
032927 - [3, 2, 0, 0, 1, 0]
032928 - [4, 2, 0, 0, 1, 0]
032929 - [4, 2, 0, 0, 1, 0]
032930 - [4, 2, 0, 0, 1, 0]
032931 - [4, 2, 0, 0, 1, 0]
032932 - [4, 2, 0, 0, 1, 0]
032933 - [4, 2, 0, 0, 1, 0]
032934 - [4, 2, 0, 0, 1, 0]
032935 - [4, 2, 0, 0, 1, 0]
032936 - [5, 2, 0, 0, 1, 0]
032937 - [5, 2, 0, 0, 1, 0]
032938 - [5, 2, 0, 0, 1, 0]
032939 - [5, 2, 0, 0, 1, 0]
032940 - [5, 2, 0, 0, 1, 0]
032941 - [5, 2, 0, 0, 1, 0]
032942 - [5, 2, 0, 0, 1, 0]
032943 - [5, 2, 0, 0, 1, 0]
032944 - [6, 2, 0, 0, 1, 0]
032945 - [6, 2, 0, 0, 1, 0]
032946 - [6, 2, 0, 0, 1, 0]
032947 - [6, 2, 0, 0, 1, 0]
032948 - [6, 2, 0, 0, 1, 0]
032949 - [6, 2, 0, 0, 1, 0]
032950 - [6, 2, 0, 0, 1, 0]
032951 - [6, 2, 0, 0, 1, 0]
032952 - [7, 2, 0, 0, 1, 0]
032953 - [7, 2, 0, 0, 1, 0]
032954 - [7, 2, 0, 0, 1, 0]
032955 - [7, 2, 0, 0, 1, 0]
032956 - [7, 2, 0, 0, 1, 0]
032957 - [7, 2, 0, 0, 1, 0]
032958 - [7, 2, 0, 0, 1, 0]
032959 - [7, 2, 0, 0, 1, 0]
032960 - [0, 3, 0, 0, 1, 0]
032961 - [0, 3, 0, 0, 1, 0]
032962 - [0, 3, 0, 0, 1, 0]
032963 - [0, 3, 0, 0, 1, 0]
032964 - [0, 3, 0, 0, 1, 0]
032965 - [0, 3, 0, 0, 1, 0]
032966 - [0, 3, 0, 0, 1, 0]
032967 - [0, 3, 0, 0, 1, 0]
032968 - [1, 3, 0, 0, 1, 0]
032969 - [1, 3, 0, 0, 1, 0]
032970 - [1, 3, 0, 0, 1, 0]
032971 - [1, 3, 0, 0, 1, 0]
032972 - [1, 3, 0, 0, 1, 0]
032973 - [1, 3, 0, 0, 1, 0]
032974 - [1, 3, 0, 0, 1, 0]
032975 - [1, 3, 0, 0, 1, 0]
032976 - [2, 3, 0, 0, 1, 0]
032977 - [2, 3, 0, 0, 1, 0]
032978 - [2, 3, 0, 0, 1, 0]
032979 - [2, 3, 0, 0, 1, 0]
032980 - [2, 3, 0, 0, 1, 0]
032981 - [2, 3, 0, 0, 1, 0]
032982 - [2, 3, 0, 0, 1, 0]
032983 - [2, 3, 0, 0, 1, 0]
032984 - [3, 3, 0, 0, 1, 0]
032985 - [3, 3, 0, 0, 1, 0]
032986 - [3, 3, 0, 0, 1, 0]
032987 - [3, 3, 0, 0, 1, 0]
032988 - [3, 3, 0, 0, 1, 0]
032989 - [3, 3, 0, 0, 1, 0]
032990 - [3, 3, 0, 0, 1, 0]
032991 - [3, 3, 0, 0, 1, 0]
032992 - [4, 3, 0, 0, 1, 0]
032993 - [4, 3, 0, 0, 1, 0]
032994 - [4, 3, 0, 0, 1, 0]
032995 - [4, 3, 0, 0, 1, 0]
032996 - [4, 3, 0, 0, 1, 0]
032997 - [4, 3, 0, 0, 1, 0]
032998 - [4, 3, 0, 0, 1, 0]
032999 - [4, 3, 0, 0, 1, 0]
033000 - [5, 3, 0, 0, 1, 0]
033001 - [5, 3, 0, 0, 1, 0]
033002 - [5, 3, 0, 0, 1, 0]
033003 - [5, 3, 0, 0, 1, 0]
033004 - [5, 3, 0, 0, 1, 0]
033005 - [5, 3, 0, 0, 1, 0]
033006 - [5, 3, 0, 0, 1, 0]
033007 - [5, 3, 0, 0, 1, 0]
033008 - [6, 3, 0, 0, 1, 0]
033009 - [6, 3, 0, 0, 1, 0]
033010 - [6, 3, 0, 0, 1, 0]
033011 - [6, 3, 0, 0, 1, 0]
033012 - [6, 3, 0, 0, 1, 0]
033013 - [6, 3, 0, 0, 1, 0]
033014 - [6, 3, 0, 0, 1, 0]
033015 - [6, 3, 0, 0, 1, 0]
033016 - [7, 3, 0, 0, 1, 0]
033017 - [7, 3, 0, 0, 1, 0]
033018 - [7, 3, 0, 0, 1, 0]
033019 - [7, 3, 0, 0, 1, 0]
033020 - [7, 3, 0, 0, 1, 0]
033021 - [7, 3, 0, 0, 1, 0]
033022 - [7, 3, 0, 0, 1, 0]
033023 - [7, 3, 0, 0, 1, 0]
033024 - [0, 4, 0, 0, 1, 0]
033025 - [0, 4, 0, 0, 1, 0]
033026 - [0, 4, 0, 0, 1, 0]
033027 - [0, 4, 0, 0, 1, 0]
033028 - [0, 4, 0, 0, 1, 0]
033029 - [0, 4, 0, 0, 1, 0]
033030 - [0, 4, 0, 0, 1, 0]
033031 - [0, 4, 0, 0, 1, 0]
033032 - [1, 4, 0, 0, 1, 0]
033033 - [1, 4, 0, 0, 1, 0]
033034 - [1, 4, 0, 0, 1, 0]
033035 - [1, 4, 0, 0, 1, 0]
033036 - [1, 4, 0, 0, 1, 0]
033037 - [1, 4, 0, 0, 1, 0]
033038 - [1, 4, 0, 0, 1, 0]
033039 - [1, 4, 0, 0, 1, 0]
033040 - [2, 4, 0, 0, 1, 0]
033041 - [2, 4, 0, 0, 1, 0]
033042 - [2, 4, 0, 0, 1, 0]
033043 - [2, 4, 0, 0, 1, 0]
033044 - [2, 4, 0, 0, 1, 0]
033045 - [2, 4, 0, 0, 1, 0]
033046 - [2, 4, 0, 0, 1, 0]
033047 - [2, 4, 0, 0, 1, 0]
033048 - [3, 4, 0, 0, 1, 0]
033049 - [3, 4, 0, 0, 1, 0]
033050 - [3, 4, 0, 0, 1, 0]
033051 - [3, 4, 0, 0, 1, 0]
033052 - [3, 4, 0, 0, 1, 0]
033053 - [3, 4, 0, 0, 1, 0]
033054 - [3, 4, 0, 0, 1, 0]
033055 - [3, 4, 0, 0, 1, 0]
033056 - [4, 4, 0, 0, 1, 0]
033057 - [4, 4, 0, 0, 1, 0]
033058 - [4, 4, 0, 0, 1, 0]
033059 - [4, 4, 0, 0, 1, 0]
033060 - [4, 4, 0, 0, 1, 0]
033061 - [4, 4, 0, 0, 1, 0]
033062 - [4, 4, 0, 0, 1, 0]
033063 - [4, 4, 0, 0, 1, 0]
033064 - [5, 4, 0, 0, 1, 0]
033065 - [5, 4, 0, 0, 1, 0]
033066 - [5, 4, 0, 0, 1, 0]
033067 - [5, 4, 0, 0, 1, 0]
033068 - [5, 4, 0, 0, 1, 0]
033069 - [5, 4, 0, 0, 1, 0]
033070 - [5, 4, 0, 0, 1, 0]
033071 - [5, 4, 0, 0, 1, 0]
033072 - [6, 4, 0, 0, 1, 0]
033073 - [6, 4, 0, 0, 1, 0]
033074 - [6, 4, 0, 0, 1, 0]
033075 - [6, 4, 0, 0, 1, 0]
033076 - [6, 4, 0, 0, 1, 0]
033077 - [6, 4, 0, 0, 1, 0]
033078 - [6, 4, 0, 0, 1, 0]
033079 - [6, 4, 0, 0, 1, 0]
033080 - [7, 4, 0, 0, 1, 0]
033081 - [7, 4, 0, 0, 1, 0]
033082 - [7, 4, 0, 0, 1, 0]
033083 - [7, 4, 0, 0, 1, 0]
033084 - [7, 4, 0, 0, 1, 0]
033085 - [7, 4, 0, 0, 1, 0]
033086 - [7, 4, 0, 0, 1, 0]
033087 - [7, 4, 0, 0, 1, 0]
033088 - [0, 5, 0, 0, 1, 0]
033089 - [0, 5, 0, 0, 1, 0]
033090 - [0, 5, 0, 0, 1, 0]
033091 - [0, 5, 0, 0, 1, 0]
033092 - [0, 5, 0, 0, 1, 0]
033093 - [0, 5, 0, 0, 1, 0]
033094 - [0, 5, 0, 0, 1, 0]
033095 - [0, 5, 0, 0, 1, 0]
033096 - [1, 5, 0, 0, 1, 0]
033097 - [1, 5, 0, 0, 1, 0]
033098 - [1, 5, 0, 0, 1, 0]
033099 - [1, 5, 0, 0, 1, 0]
033100 - [1, 5, 0, 0, 1, 0]
033101 - [1, 5, 0, 0, 1, 0]
033102 - [1, 5, 0, 0, 1, 0]
033103 - [1, 5, 0, 0, 1, 0]
033104 - [2, 5, 0, 0, 1, 0]
033105 - [2, 5, 0, 0, 1, 0]
033106 - [2, 5, 0, 0, 1, 0]
033107 - [2, 5, 0, 0, 1, 0]
033108 - [2, 5, 0, 0, 1, 0]
033109 - [2, 5, 0, 0, 1, 0]
033110 - [2, 5, 0, 0, 1, 0]
033111 - [2, 5, 0, 0, 1, 0]
033112 - [3, 5, 0, 0, 1, 0]
033113 - [3, 5, 0, 0, 1, 0]
033114 - [3, 5, 0, 0, 1, 0]
033115 - [3, 5, 0, 0, 1, 0]
033116 - [3, 5, 0, 0, 1, 0]
033117 - [3, 5, 0, 0, 1, 0]
033118 - [3, 5, 0, 0, 1, 0]
033119 - [3, 5, 0, 0, 1, 0]
033120 - [4, 5, 0, 0, 1, 0]
033121 - [4, 5, 0, 0, 1, 0]
033122 - [4, 5, 0, 0, 1, 0]
033123 - [4, 5, 0, 0, 1, 0]
033124 - [4, 5, 0, 0, 1, 0]
033125 - [4, 5, 0, 0, 1, 0]
033126 - [4, 5, 0, 0, 1, 0]
033127 - [4, 5, 0, 0, 1, 0]
033128 - [5, 5, 0, 0, 1, 0]
033129 - [5, 5, 0, 0, 1, 0]
033130 - [5, 5, 0, 0, 1, 0]
033131 - [5, 5, 0, 0, 1, 0]
033132 - [5, 5, 0, 0, 1, 0]
033133 - [5, 5, 0, 0, 1, 0]
033134 - [5, 5, 0, 0, 1, 0]
033135 - [5, 5, 0, 0, 1, 0]
033136 - [6, 5, 0, 0, 1, 0]
033137 - [6, 5, 0, 0, 1, 0]
033138 - [6, 5, 0, 0, 1, 0]
033139 - [6, 5, 0, 0, 1, 0]
033140 - [6, 5, 0, 0, 1, 0]
033141 - [6, 5, 0, 0, 1, 0]
033142 - [6, 5, 0, 0, 1, 0]
033143 - [6, 5, 0, 0, 1, 0]
033144 - [7, 5, 0, 0, 1, 0]
033145 - [7, 5, 0, 0, 1, 0]
033146 - [7, 5, 0, 0, 1, 0]
033147 - [7, 5, 0, 0, 1, 0]
033148 - [7, 5, 0, 0, 1, 0]
033149 - [7, 5, 0, 0, 1, 0]
033150 - [7, 5, 0, 0, 1, 0]
033151 - [7, 5, 0, 0, 1, 0]
033152 - [0, 6, 0, 0, 1, 0]
033153 - [0, 6, 0, 0, 1, 0]
033154 - [0, 6, 0, 0, 1, 0]
033155 - [0, 6, 0, 0, 1, 0]
033156 - [0, 6, 0, 0, 1, 0]
033157 - [0, 6, 0, 0, 1, 0]
033158 - [0, 6, 0, 0, 1, 0]
033159 - [0, 6, 0, 0, 1, 0]
033160 - [1, 6, 0, 0, 1, 0]
033161 - [1, 6, 0, 0, 1, 0]
033162 - [1, 6, 0, 0, 1, 0]
033163 - [1, 6, 0, 0, 1, 0]
033164 - [1, 6, 0, 0, 1, 0]
033165 - [1, 6, 0, 0, 1, 0]
033166 - [1, 6, 0, 0, 1, 0]
033167 - [1, 6, 0, 0, 1, 0]
033168 - [2, 6, 0, 0, 1, 0]
033169 - [2, 6, 0, 0, 1, 0]
033170 - [2, 6, 0, 0, 1, 0]
033171 - [2, 6, 0, 0, 1, 0]
033172 - [2, 6, 0, 0, 1, 0]
033173 - [2, 6, 0, 0, 1, 0]
033174 - [2, 6, 0, 0, 1, 0]
033175 - [2, 6, 0, 0, 1, 0]
033176 - [3, 6, 0, 0, 1, 0]
033177 - [3, 6, 0, 0, 1, 0]
033178 - [3, 6, 0, 0, 1, 0]
033179 - [3, 6, 0, 0, 1, 0]
033180 - [3, 6, 0, 0, 1, 0]
033181 - [3, 6, 0, 0, 1, 0]
033182 - [3, 6, 0, 0, 1, 0]
033183 - [3, 6, 0, 0, 1, 0]
033184 - [4, 6, 0, 0, 1, 0]
033185 - [4, 6, 0, 0, 1, 0]
033186 - [4, 6, 0, 0, 1, 0]
033187 - [4, 6, 0, 0, 1, 0]
033188 - [4, 6, 0, 0, 1, 0]
033189 - [4, 6, 0, 0, 1, 0]
033190 - [4, 6, 0, 0, 1, 0]
033191 - [4, 6, 0, 0, 1, 0]
033192 - [5, 6, 0, 0, 1, 0]
033193 - [5, 6, 0, 0, 1, 0]
033194 - [5, 6, 0, 0, 1, 0]
033195 - [5, 6, 0, 0, 1, 0]
033196 - [5, 6, 0, 0, 1, 0]
033197 - [5, 6, 0, 0, 1, 0]
033198 - [5, 6, 0, 0, 1, 0]
033199 - [5, 6, 0, 0, 1, 0]
033200 - [6, 6, 0, 0, 1, 0]
033201 - [6, 6, 0, 0, 1, 0]
033202 - [6, 6, 0, 0, 1, 0]
033203 - [6, 6, 0, 0, 1, 0]
033204 - [6, 6, 0, 0, 1, 0]
033205 - [6, 6, 0, 0, 1, 0]
033206 - [6, 6, 0, 0, 1, 0]
033207 - [6, 6, 0, 0, 1, 0]
033208 - [7, 6, 0, 0, 1, 0]
033209 - [7, 6, 0, 0, 1, 0]
033210 - [7, 6, 0, 0, 1, 0]
033211 - [7, 6, 0, 0, 1, 0]
033212 - [7, 6, 0, 0, 1, 0]
033213 - [7, 6, 0, 0, 1, 0]
033214 - [7, 6, 0, 0, 1, 0]
033215 - [7, 6, 0, 0, 1, 0]
033216 - [0, 7, 0, 0, 1, 0]
033217 - [0, 7, 0, 0, 1, 0]
033218 - [0, 7, 0, 0, 1, 0]
033219 - [0, 7, 0, 0, 1, 0]
033220 - [0, 7, 0, 0, 1, 0]
033221 - [0, 7, 0, 0, 1, 0]
033222 - [0, 7, 0, 0, 1, 0]
033223 - [0, 7, 0, 0, 1, 0]
033224 - [1, 7, 0, 0, 1, 0]
033225 - [1, 7, 0, 0, 1, 0]
033226 - [1, 7, 0, 0, 1, 0]
033227 - [1, 7, 0, 0, 1, 0]
033228 - [1, 7, 0, 0, 1, 0]
033229 - [1, 7, 0, 0, 1, 0]
033230 - [1, 7, 0, 0, 1, 0]
033231 - [1, 7, 0, 0, 1, 0]
033232 - [2, 7, 0, 0, 1, 0]
033233 - [2, 7, 0, 0, 1, 0]
033234 - [2, 7, 0, 0, 1, 0]
033235 - [2, 7, 0, 0, 1, 0]
033236 - [2, 7, 0, 0, 1, 0]
033237 - [2, 7, 0, 0, 1, 0]
033238 - [2, 7, 0, 0, 1, 0]
033239 - [2, 7, 0, 0, 1, 0]
033240 - [3, 7, 0, 0, 1, 0]
033241 - [3, 7, 0, 0, 1, 0]
033242 - [3, 7, 0, 0, 1, 0]
033243 - [3, 7, 0, 0, 1, 0]
033244 - [3, 7, 0, 0, 1, 0]
033245 - [3, 7, 0, 0, 1, 0]
033246 - [3, 7, 0, 0, 1, 0]
033247 - [3, 7, 0, 0, 1, 0]
033248 - [4, 7, 0, 0, 1, 0]
033249 - [4, 7, 0, 0, 1, 0]
033250 - [4, 7, 0, 0, 1, 0]
033251 - [4, 7, 0, 0, 1, 0]
033252 - [4, 7, 0, 0, 1, 0]
033253 - [4, 7, 0, 0, 1, 0]
033254 - [4, 7, 0, 0, 1, 0]
033255 - [4, 7, 0, 0, 1, 0]
033256 - [5, 7, 0, 0, 1, 0]
033257 - [5, 7, 0, 0, 1, 0]
033258 - [5, 7, 0, 0, 1, 0]
033259 - [5, 7, 0, 0, 1, 0]
033260 - [5, 7, 0, 0, 1, 0]
033261 - [5, 7, 0, 0, 1, 0]
033262 - [5, 7, 0, 0, 1, 0]
033263 - [5, 7, 0, 0, 1, 0]
033264 - [6, 7, 0, 0, 1, 0]
033265 - [6, 7, 0, 0, 1, 0]
033266 - [6, 7, 0, 0, 1, 0]
033267 - [6, 7, 0, 0, 1, 0]
033268 - [6, 7, 0, 0, 1, 0]
033269 - [6, 7, 0, 0, 1, 0]
033270 - [6, 7, 0, 0, 1, 0]
033271 - [6, 7, 0, 0, 1, 0]
033272 - [7, 7, 0, 0, 1, 0]
033273 - [7, 7, 0, 0, 1, 0]
033274 - [7, 7, 0, 0, 1, 0]
033275 - [7, 7, 0, 0, 1, 0]
033276 - [7, 7, 0, 0, 1, 0]
033277 - [7, 7, 0, 0, 1, 0]
033278 - [7, 7, 0, 0, 1, 0]
033279 - [7, 7, 0, 0, 1, 0]
033280 - [0, 0, 1, 0, 1, 0]
033281 - [0, 0, 1, 0, 1, 0]
033282 - [0, 0, 1, 0, 1, 0]
033283 - [0, 0, 1, 0, 1, 0]
033284 - [0, 0, 1, 0, 1, 0]
033285 - [0, 0, 1, 0, 1, 0]
033286 - [0, 0, 1, 0, 1, 0]
033287 - [0, 0, 1, 0, 1, 0]
033288 - [1, 0, 1, 0, 1, 0]
033289 - [1, 0, 1, 0, 1, 0]
033290 - [1, 0, 1, 0, 1, 0]
033291 - [1, 0, 1, 0, 1, 0]
033292 - [1, 0, 1, 0, 1, 0]
033293 - [1, 0, 1, 0, 1, 0]
033294 - [1, 0, 1, 0, 1, 0]
033295 - [1, 0, 1, 0, 1, 0]
033296 - [2, 0, 1, 0, 1, 0]
033297 - [2, 0, 1, 0, 1, 0]
033298 - [2, 0, 1, 0, 1, 0]
033299 - [2, 0, 1, 0, 1, 0]
033300 - [2, 0, 1, 0, 1, 0]
033301 - [2, 0, 1, 0, 1, 0]
033302 - [2, 0, 1, 0, 1, 0]
033303 - [2, 0, 1, 0, 1, 0]
033304 - [3, 0, 1, 0, 1, 0]
033305 - [3, 0, 1, 0, 1, 0]
033306 - [3, 0, 1, 0, 1, 0]
033307 - [3, 0, 1, 0, 1, 0]
033308 - [3, 0, 1, 0, 1, 0]
033309 - [3, 0, 1, 0, 1, 0]
033310 - [3, 0, 1, 0, 1, 0]
033311 - [3, 0, 1, 0, 1, 0]
033312 - [4, 0, 1, 0, 1, 0]
033313 - [4, 0, 1, 0, 1, 0]
033314 - [4, 0, 1, 0, 1, 0]
033315 - [4, 0, 1, 0, 1, 0]
033316 - [4, 0, 1, 0, 1, 0]
033317 - [4, 0, 1, 0, 1, 0]
033318 - [4, 0, 1, 0, 1, 0]
033319 - [4, 0, 1, 0, 1, 0]
033320 - [5, 0, 1, 0, 1, 0]
033321 - [5, 0, 1, 0, 1, 0]
033322 - [5, 0, 1, 0, 1, 0]
033323 - [5, 0, 1, 0, 1, 0]
033324 - [5, 0, 1, 0, 1, 0]
033325 - [5, 0, 1, 0, 1, 0]
033326 - [5, 0, 1, 0, 1, 0]
033327 - [5, 0, 1, 0, 1, 0]
033328 - [6, 0, 1, 0, 1, 0]
033329 - [6, 0, 1, 0, 1, 0]
033330 - [6, 0, 1, 0, 1, 0]
033331 - [6, 0, 1, 0, 1, 0]
033332 - [6, 0, 1, 0, 1, 0]
033333 - [6, 0, 1, 0, 1, 0]
033334 - [6, 0, 1, 0, 1, 0]
033335 - [6, 0, 1, 0, 1, 0]
033336 - [7, 0, 1, 0, 1, 0]
033337 - [7, 0, 1, 0, 1, 0]
033338 - [7, 0, 1, 0, 1, 0]
033339 - [7, 0, 1, 0, 1, 0]
033340 - [7, 0, 1, 0, 1, 0]
033341 - [7, 0, 1, 0, 1, 0]
033342 - [7, 0, 1, 0, 1, 0]
033343 - [7, 0, 1, 0, 1, 0]
033344 - [0, 1, 1, 0, 1, 0]
033345 - [0, 1, 1, 0, 1, 0]
033346 - [0, 1, 1, 0, 1, 0]
033347 - [0, 1, 1, 0, 1, 0]
033348 - [0, 1, 1, 0, 1, 0]
033349 - [0, 1, 1, 0, 1, 0]
033350 - [0, 1, 1, 0, 1, 0]
033351 - [0, 1, 1, 0, 1, 0]
033352 - [1, 1, 1, 0, 1, 0]
033353 - [1, 1, 1, 0, 1, 0]
033354 - [1, 1, 1, 0, 1, 0]
033355 - [1, 1, 1, 0, 1, 0]
033356 - [1, 1, 1, 0, 1, 0]
033357 - [1, 1, 1, 0, 1, 0]
033358 - [1, 1, 1, 0, 1, 0]
033359 - [1, 1, 1, 0, 1, 0]
033360 - [2, 1, 1, 0, 1, 0]
033361 - [2, 1, 1, 0, 1, 0]
033362 - [2, 1, 1, 0, 1, 0]
033363 - [2, 1, 1, 0, 1, 0]
033364 - [2, 1, 1, 0, 1, 0]
033365 - [2, 1, 1, 0, 1, 0]
033366 - [2, 1, 1, 0, 1, 0]
033367 - [2, 1, 1, 0, 1, 0]
033368 - [3, 1, 1, 0, 1, 0]
033369 - [3, 1, 1, 0, 1, 0]
033370 - [3, 1, 1, 0, 1, 0]
033371 - [3, 1, 1, 0, 1, 0]
033372 - [3, 1, 1, 0, 1, 0]
033373 - [3, 1, 1, 0, 1, 0]
033374 - [3, 1, 1, 0, 1, 0]
033375 - [3, 1, 1, 0, 1, 0]
033376 - [4, 1, 1, 0, 1, 0]
033377 - [4, 1, 1, 0, 1, 0]
033378 - [4, 1, 1, 0, 1, 0]
033379 - [4, 1, 1, 0, 1, 0]
033380 - [4, 1, 1, 0, 1, 0]
033381 - [4, 1, 1, 0, 1, 0]
033382 - [4, 1, 1, 0, 1, 0]
033383 - [4, 1, 1, 0, 1, 0]
033384 - [5, 1, 1, 0, 1, 0]
033385 - [5, 1, 1, 0, 1, 0]
033386 - [5, 1, 1, 0, 1, 0]
033387 - [5, 1, 1, 0, 1, 0]
033388 - [5, 1, 1, 0, 1, 0]
033389 - [5, 1, 1, 0, 1, 0]
033390 - [5, 1, 1, 0, 1, 0]
033391 - [5, 1, 1, 0, 1, 0]
033392 - [6, 1, 1, 0, 1, 0]
033393 - [6, 1, 1, 0, 1, 0]
033394 - [6, 1, 1, 0, 1, 0]
033395 - [6, 1, 1, 0, 1, 0]
033396 - [6, 1, 1, 0, 1, 0]
033397 - [6, 1, 1, 0, 1, 0]
033398 - [6, 1, 1, 0, 1, 0]
033399 - [6, 1, 1, 0, 1, 0]
033400 - [7, 1, 1, 0, 1, 0]
033401 - [7, 1, 1, 0, 1, 0]
033402 - [7, 1, 1, 0, 1, 0]
033403 - [7, 1, 1, 0, 1, 0]
033404 - [7, 1, 1, 0, 1, 0]
033405 - [7, 1, 1, 0, 1, 0]
033406 - [7, 1, 1, 0, 1, 0]
033407 - [7, 1, 1, 0, 1, 0]
033408 - [0, 2, 1, 0, 1, 0]
033409 - [0, 2, 1, 0, 1, 0]
033410 - [0, 2, 1, 0, 1, 0]
033411 - [0, 2, 1, 0, 1, 0]
033412 - [0, 2, 1, 0, 1, 0]
033413 - [0, 2, 1, 0, 1, 0]
033414 - [0, 2, 1, 0, 1, 0]
033415 - [0, 2, 1, 0, 1, 0]
033416 - [1, 2, 1, 0, 1, 0]
033417 - [1, 2, 1, 0, 1, 0]
033418 - [1, 2, 1, 0, 1, 0]
033419 - [1, 2, 1, 0, 1, 0]
033420 - [1, 2, 1, 0, 1, 0]
033421 - [1, 2, 1, 0, 1, 0]
033422 - [1, 2, 1, 0, 1, 0]
033423 - [1, 2, 1, 0, 1, 0]
033424 - [2, 2, 1, 0, 1, 0]
033425 - [2, 2, 1, 0, 1, 0]
033426 - [2, 2, 1, 0, 1, 0]
033427 - [2, 2, 1, 0, 1, 0]
033428 - [2, 2, 1, 0, 1, 0]
033429 - [2, 2, 1, 0, 1, 0]
033430 - [2, 2, 1, 0, 1, 0]
033431 - [2, 2, 1, 0, 1, 0]
033432 - [3, 2, 1, 0, 1, 0]
033433 - [3, 2, 1, 0, 1, 0]
033434 - [3, 2, 1, 0, 1, 0]
033435 - [3, 2, 1, 0, 1, 0]
033436 - [3, 2, 1, 0, 1, 0]
033437 - [3, 2, 1, 0, 1, 0]
033438 - [3, 2, 1, 0, 1, 0]
033439 - [3, 2, 1, 0, 1, 0]
033440 - [4, 2, 1, 0, 1, 0]
033441 - [4, 2, 1, 0, 1, 0]
033442 - [4, 2, 1, 0, 1, 0]
033443 - [4, 2, 1, 0, 1, 0]
033444 - [4, 2, 1, 0, 1, 0]
033445 - [4, 2, 1, 0, 1, 0]
033446 - [4, 2, 1, 0, 1, 0]
033447 - [4, 2, 1, 0, 1, 0]
033448 - [5, 2, 1, 0, 1, 0]
033449 - [5, 2, 1, 0, 1, 0]
033450 - [5, 2, 1, 0, 1, 0]
033451 - [5, 2, 1, 0, 1, 0]
033452 - [5, 2, 1, 0, 1, 0]
033453 - [5, 2, 1, 0, 1, 0]
033454 - [5, 2, 1, 0, 1, 0]
